"date","day_of_week","DJ_return","log_volume","log_volatility","train"
"1969-10-07","tues",-0.003924,-0.077578,-10.3668362550111,TRUE
"1969-10-08","wed",-0.005011,-0.044117,-10.3872198704474,TRUE
"1969-10-09","thur",0.00198,-0.036887,-10.4785459664024,TRUE
"1969-10-10","fri",0.003936,0.119963,-10.5245191157924,TRUE
"1969-10-13","mon",0.015176,0.226753,-9.96081374515603,TRUE
"1969-10-14","tues",0.015899,0.601922,-9.59938931568049,TRUE
"1969-10-15","wed",-0.002851,0.363816,-9.69151011083466,TRUE
"1969-10-16","thur",0.010439,0.570806,-9.61798204708868,TRUE
"1969-10-17","fri",-0.003236,0.216941,-9.7060012309058,TRUE
"1969-10-20","mon",0.003784,0.200195,-9.78557439201302,TRUE
"1969-10-21","tues",0.009074,0.391491,-9.74025181001021,TRUE
"1969-10-22","wed",0.01578,0.545586,-9.46033046329282,TRUE
"1969-10-23","thur",-0.005384,0.273024,-9.52516194487489,TRUE
"1969-10-24","fri",0.007602,0.312657,-9.54620927064235,TRUE
"1969-10-27","mon",-0.002299,0.073672,-9.64338707928073,TRUE
"1969-10-28","tues",-0.005151,0.094363,-9.70429068808407,TRUE
"1969-10-29","wed",-0.008825,0.092465,-9.67702774607949,TRUE
"1969-10-30","thur",0.002555,0.125808,-9.77089069645488,TRUE
"1969-10-31","fri",0.006423,0.145596,-9.79902988432243,TRUE
"1969-11-03","mon",-0.001695,-0.018333,-9.89865305756198,TRUE
"1969-11-04","tues",-0.001241,0.083909,-10.0006125180684,TRUE
"1969-11-05","wed",0.000703,0.06641,-10.1047641870979,TRUE
"1969-11-06","thur",0.00131,-0.020029,-10.2054681636095,TRUE
"1969-11-07","fri",0.006155,0.157879,-10.2029920350884,TRUE
"1969-11-10","mon",0.002982,0.095896,-10.2820362785607,TRUE
"1969-11-11","tues",-0.003831,-0.117127,-10.340873760916,TRUE
"1969-11-12","wed",-0.004383,0.095867,-10.3822164968733,TRUE
"1969-11-13","thur",-0.007199,0.065297,-10.3170963304927,TRUE
"1969-11-14","fri",-0.000694,-0.066927,-10.4208374129245,TRUE
"1969-11-17","mon",-0.007956,-0.110674,-10.3143354217443,TRUE
"1969-11-18","tues",0.003129,-0.026632,-10.3874207087452,TRUE
"1969-11-19","wed",-0.006184,-0.007595,-10.3636346375047,TRUE
"1969-11-20","thur",-0.010508,0.056005,-10.1405989516281,TRUE
"1969-11-21","fri",-0.009732,-0.142946,-10.0094642579999,TRUE
"1969-11-24","mon",-0.012506,-0.036283,-9.78810437200764,TRUE
"1969-11-25","tues",-0.006925,0.01786,-9.80274831857066,TRUE
"1969-11-26","wed",0.003993,-0.066301,-9.87657457750756,TRUE
"1969-11-28","fri",0.002194,-0.2831,-9.97157861648804,TRUE
"1969-12-01","mon",-0.008978,-0.138071,-9.90153106770138,TRUE
"1969-12-02","tues",-0.004594,-0.137354,-9.9611429369043,TRUE
"1969-12-03","wed",-0.010021,-0.008332,-9.85430984442393,TRUE
"1969-12-04","thur",0.003988,0.145333,-9.9265823972377,TRUE
"1969-12-05","fri",-0.004404,-0.025364,-9.98878534400695,TRUE
"1969-12-08","mon",-0.010126,-0.134434,-9.87247156008494,TRUE
"1969-12-09","tues",-0.001594,0.071521,-9.9723762151673,TRUE
"1969-12-10","wed",0.000255,0.092446,-10.0775816875754,TRUE
"1969-12-11","thur",-0.000587,-0.095998,-10.1820315050769,TRUE
"1969-12-12","fri",0.004025,0.013352,-10.2409252951082,TRUE
"1969-12-15","mon",-0.003361,-0.034129,-10.3117027386447,TRUE
"1969-12-16","tues",-0.013121,0.032312,-9.96254607632452,TRUE
"1969-12-17","wed",-0.005053,0.109525,-10.0094658145155,TRUE
"1969-12-18","thur",0.017842,0.324875,-9.53458975297489,TRUE
"1969-12-19","fri",0.007715,0.291758,-9.55243948984253,TRUE
"1969-12-22","mon",-0.004937,0.097894,-9.62037857074201,TRUE
"1969-12-23","tues",-0.002777,0.19035,-9.7129053754746,TRUE
"1969-12-24","wed",0.013131,0.01556,-9.54314743356496,TRUE
"1969-12-26","fri",0.004398,-0.529841,-9.61897650246572,TRUE
"1969-12-29","mon",-0.006641,0.085335,-9.65318138793782,TRUE
"1969-12-30","tues",0.002911,0.313652,-9.743986753014,TRUE
"1969-12-31","wed",0.007122,0.509519,-9.75758657958593,TRUE
"1970-01-02","fri",0.010984,-0.373651,-9.65452733768675,TRUE
"1970-01-05","mon",0.002604,-0.020766,-9.7482076819134,TRUE
"1970-01-06","tues",-0.009474,-0.024486,-9.69590687698006,TRUE
"1970-01-07","wed",-0.002305,-0.159827,-9.79172276805621,TRUE
"1970-01-08","thur",0.000324,-0.096146,-9.89687426858415,TRUE
"1970-01-09","fri",-0.004949,-0.224765,-9.94956730319711,TRUE
"1970-01-12","mon",-0.009555,-0.273829,-9.86226557402014,TRUE
"1970-01-13","tues",-0.00318,-0.170333,-9.94628837865282,TRUE
"1970-01-14","wed",-0.001079,-0.121443,-10.0489511082609,TRUE
"1970-01-15","thur",-0.002697,-0.053195,-10.1357911795374,TRUE
"1970-01-16","fri",-0.003113,0.01513,-10.2143481843356,TRUE
"1970-01-19","mon",-0.008379,-0.213781,-10.1266946058665,TRUE
"1970-01-20","tues",0.002291,-0.064102,-10.2175798585116,TRUE
"1970-01-21","wed",0.005666,-0.177677,-10.2297455327395,TRUE
"1970-01-22","thur",0.004884,-0.067432,-10.2642204330596,TRUE
"1970-01-23","fri",-0.013524,-0.073881,-9.91024009975374,TRUE
"1970-01-26","mon",-0.008625,-0.105801,-9.86166215759049,TRUE
"1970-01-27","tues",-0.00638,-0.208403,-9.8838266999954,TRUE
"1970-01-28","wed",-0.006764,-0.122171,-9.89416474526738,TRUE
"1970-01-29","thur",-0.01392,0.024621,-9.64422655977771,TRUE
"1970-01-30","fri",-0.005749,0.032654,-9.69445980201157,TRUE
"1970-02-02","mon",0.003194,0.112301,-9.7815982923043,TRUE
"1970-02-03","tues",0.014655,0.286988,-9.53452530761706,TRUE
"1970-02-04","wed",-0.003929,-0.087157,-9.6164462853562,TRUE
"1970-02-05","thur",-0.005622,-0.243512,-9.67043343353553,TRUE
"1970-02-06","fri",0.00334,-0.168848,-9.75634853995236,TRUE
"1970-02-09","mon",0.003858,-0.103634,-9.83355485615631,TRUE
"1970-02-10","tues",-0.012048,-0.171299,-9.67594297993895,TRUE
"1970-02-11","wed",0.014229,0.021798,-9.47501554453615,TRUE
"1970-02-12","thur",-0.002274,-0.181362,-9.57291913779691,TRUE
"1970-02-13","fri",-0.003062,-0.07968,-9.66342206816367,TRUE
"1970-02-16","mon",0.000531,-0.201137,-9.7682900985629,TRUE
"1970-02-17","tues",-0.008354,-0.164291,-9.74660603341843,TRUE
"1970-02-18","wed",0.012458,-0.001731,-9.59358445593923,TRUE
"1970-02-19","thur",0.001479,0.071945,-9.69538665677969,TRUE
"1970-02-20","fri",-0.000607,-0.107025,-9.80008222701744,TRUE
"1970-02-24","tues",-0.004021,-0.106448,-9.87354862837532,TRUE
"1970-02-25","wed",0.018205,0.092772,-9.43962964460781,TRUE
"1970-02-26","thur",-0.004998,-0.041446,-9.5106823776068,TRUE
"1970-02-27","fri",0.017043,0.066264,-9.25432935528223,TRUE
"1970-03-02","mon",0.003389,0.010181,-9.34643985933499,TRUE
"1970-03-03","tues",0.009173,-0.03826,-9.35003391169086,TRUE
"1970-03-04","wed",0.000927,-0.026474,-9.45429791434253,TRUE
"1970-03-05","thur",-0.000762,-0.066872,-9.55883628414498,TRUE
"1970-03-06","fri",-0.004365,-0.099308,-9.6346438634132,TRUE
"1970-03-09","mon",-0.007437,-0.208221,-9.65021961138238,TRUE
"1970-03-10","tues",0.001784,-0.234909,-9.75010282311686,TRUE
"1970-03-11","wed",-0.002028,-0.254797,-9.84765046682138,TRUE
"1970-03-12","thur",-0.002123,-0.254969,-9.94358585065447,TRUE
"1970-03-13","fri",-0.005631,-0.206362,-9.97816648765819,TRUE
"1970-03-16","mon",-0.009186,-0.269963,-9.89949911693039,TRUE
"1970-03-17","tues",0.003093,-0.240725,-9.98390551394187,TRUE
"1970-03-18","wed",0.00069,-0.16188,-10.088118814647,TRUE
"1970-03-19","thur",-0.003875,-0.247811,-10.1541307775529,TRUE
"1970-03-20","fri",-0.001727,-0.365101,-10.2510113533454,TRUE
"1970-03-23","mon",-7.9e-05,-0.4365,-10.3563524917748,TRUE
"1970-03-24","tues",0.013218,-0.245778,-9.98509182882353,TRUE
"1970-03-25","wed",0.020936,0.433298,-9.36928721837783,TRUE
"1970-03-26","thur",0.001164,0.002159,-9.47288544278816,TRUE
"1970-03-30","mon",-0.008123,-0.163725,-9.4871848505434,TRUE
"1970-03-31","tues",0.001172,-0.297083,-9.59053503447164,TRUE
"1970-04-01","wed",0.008202,-0.138777,-9.5921372456487,TRUE
"1970-04-02","thur",0.000417,-0.068139,-9.697215447031,TRUE
"1970-04-03","fri",-0.000669,-0.123591,-9.80176687305229,TRUE
"1970-04-06","mon",-0.000834,-0.288358,-9.90573267092938,TRUE
"1970-04-07","tues",0.000581,-0.273676,-10.01034095978,TRUE
"1970-04-08","wed",0,-0.204262,-10.1157015496226,TRUE
"1970-04-09","thur",0.001086,-0.202375,-10.2178282288733,TRUE
"1970-04-10","fri",-0.002577,-0.100925,-10.3031746853397,TRUE
"1970-04-13","mon",-0.005785,-0.228217,-10.3033372565787,TRUE
"1970-04-14","tues",-0.006818,-0.020468,-10.2653941577807,TRUE
"1970-04-15","wed",0.00261,-0.160037,-10.3492466695735,TRUE
"1970-04-16","thur",-0.008637,-0.072674,-10.2243949915352,TRUE
"1970-04-17","fri",9e-05,-0.003793,-10.3297306354372,TRUE
"1970-04-20","mon",-9e-05,-0.284281,-10.4350636526653,TRUE
"1970-04-21","tues",-0.00434,-0.256187,-10.4716210130698,TRUE
"1970-04-22","wed",-0.012898,-0.017286,-10.0746904315571,TRUE
"1970-04-23","thur",-0.015887,0.005363,-9.66984601837728,TRUE
"1970-04-24","fri",-0.004406,-0.054559,-9.74162196642067,TRUE
"1970-04-27","mon",-0.016379,-0.071138,-9.43682687974808,TRUE
"1970-04-28","tues",-0.014827,0.136825,-9.27493126781862,TRUE
"1970-04-29","wed",0.01787,0.359431,-9.05930568467229,TRUE
"1970-04-30","thur",-0.001792,-0.108736,-9.16160449499456,TRUE
"1970-05-01","fri",-0.00332,-0.295599,-9.25536483032412,TRUE
"1970-05-04","mon",-0.026338,0.028439,-8.76947015421347,TRUE
"1970-05-05","tues",-0.006768,-0.048424,-8.84260343807857,TRUE
"1970-05-06","wed",0.012114,0.25519,-8.84101241608569,TRUE
"1970-05-07","thur",0.006493,-0.153991,-8.91450339135957,TRUE
"1970-05-08","fri",-0.007413,-0.468505,-8.97544850319552,TRUE
"1970-05-11","mon",-0.01073,-0.504677,-8.98445976980542,TRUE
"1970-05-12","tues",-0.007747,-0.012957,-9.03797908775148,TRUE
"1970-05-13","wed",-0.015375,-0.019787,-8.94361869177185,TRUE
"1970-05-14","thur",-0.013129,0.243242,-8.91210122208611,TRUE
"1970-05-15","fri",0.025135,0.287511,-8.59814297702727,TRUE
"1970-05-18","mon",0.00084,-0.272066,-8.70307889223226,TRUE
"1970-05-19","tues",-0.016368,-0.134373,-8.64356342928292,TRUE
"1970-05-20","wed",-0.021712,0.177357,-8.48873305073477,TRUE
"1970-05-21","thur",-0.016843,0.42338,-8.45156183014603,TRUE
"1970-05-22","fri",-0.004641,0.110112,-8.5457809552682,TRUE
"1970-05-25","mon",-0.031931,0.156326,-8.19189565988852,TRUE
"1970-05-26","tues",-0.016032,0.444799,-8.1991009801836,TRUE
"1970-05-27","wed",0.049517,0.464568,-7.61580109508606,TRUE
"1970-05-28","thur",0.031101,0.537865,-7.52381179717752,TRUE
"1970-05-29","fri",0.023532,0.277321,-7.52128531933261,TRUE
"1970-06-01","mon",0.014063,0.29208,-7.58686169405378,TRUE
"1970-06-02","tues",-0.001056,0.180553,-7.69197771929232,TRUE
"1970-06-03","wed",0.005971,0.38221,-7.78869648300428,TRUE
"1970-06-04","thur",-0.010321,0.234982,-7.86589405241616,TRUE
"1970-06-05","fri",-0.016411,0.089371,-7.89614235384721,TRUE
"1970-06-08","mon",0.007454,-0.344861,-7.98505196782738,TRUE
"1970-06-09","tues",-1e-04,-0.471568,-8.09040895941552,TRUE
"1970-06-10","wed",-0.008333,-0.442671,-8.17090712547842,TRUE
"1970-06-11","thur",-0.014404,-0.368756,-8.19788927635197,TRUE
"1970-06-12","fri",-0.000307,-0.232903,-8.30321188557607,TRUE
"1970-06-15","mon",0.004593,-0.479374,-8.39915374419166,TRUE
"1970-06-16","tues",0.027125,0.013721,-8.19463878864688,TRUE
"1970-06-17","wed",-0.00224,-0.123175,-8.2979829654942,TRUE
"1970-06-18","thur",0.011303,-0.229011,-8.34790663902612,TRUE
"1970-06-19","fri",0.010802,-0.015695,-8.39998632171158,TRUE
"1970-06-22","mon",-0.006014,-0.244903,-8.48763050568709,TRUE
"1970-06-23","tues",-0.025457,-0.027831,-8.29322158303593,TRUE
"1970-06-24","wed",-0.008372,0.130712,-8.36793302209339,TRUE
"1970-06-25","thur",0.001876,-0.293689,-8.47161054679449,TRUE
"1970-06-26","fri",-0.008325,-0.180969,-8.54084623204883,TRUE
"1970-06-29","mon",-0.007193,-0.223623,-8.61719807411301,TRUE
"1970-06-30","tues",0.000907,-0.166031,-8.72205303802119,TRUE
"1970-07-01","wed",0.005995,-0.247844,-8.80320399455026,TRUE
"1970-07-02","thur",0.002179,-0.265912,-8.90505956961517,TRUE
"1970-07-06","mon",-0.019754,-0.161495,-8.7331476463213,TRUE
"1970-07-07","tues",-0.009368,-0.04735,-8.77976127665377,TRUE
"1970-07-08","wed",0.01884,-0.000223,-8.65687891169637,TRUE
"1970-07-09","thur",0.015536,0.1532,-8.61882843231225,TRUE
"1970-07-10","fri",0.010525,-0.079005,-8.6582822139729,TRUE
"1970-07-13","mon",0.003024,-0.384721,-8.7578110327089,TRUE
"1970-07-14","tues",0.001167,-0.391347,-8.86220922252682,TRUE
"1970-07-15","wed",0.012186,-0.203697,-8.85737208922605,TRUE
"1970-07-16","thur",0.016417,0.115303,-8.7717712968451,TRUE
"1970-07-17","fri",0.015962,0.243464,-8.70943478952209,TRUE
"1970-07-20","mon",-0.001593,0.070205,-8.81308823147777,TRUE
"1970-07-21","tues",-0.016264,-0.086209,-8.73816036276438,TRUE
"1970-07-22","wed",0.003594,0.139955,-8.83460896140285,TRUE
"1970-07-23","thur",0.010993,0.139618,-8.85176493511872,TRUE
"1970-07-24","fri",-0.003363,-0.126988,-8.94838311340128,TRUE
"1970-07-27","mon",-0.000192,-0.366847,-9.053711907252,TRUE
"1970-07-28","tues",0.001875,-0.172594,-9.15573950364715,TRUE
"1970-07-29","wed",0.005603,0.155539,-9.22860220889973,TRUE
"1970-07-30","thur",-0.001129,-0.032496,-9.33252133937261,TRUE
"1970-07-31","fri",-0.000831,0.075271,-9.43701615427968,TRUE
"1970-08-03","mon",-0.015319,-0.345685,-9.25940352340325,TRUE
"1970-08-04","tues",0.004058,-0.261448,-9.3457257106686,TRUE
"1970-08-05","wed",-0.001503,-0.341433,-9.44821755716895,TRUE
"1970-08-06","thur",-0.002749,-0.352843,-9.54298034112367,TRUE
"1970-08-07","fri",0.003976,-0.137475,-9.62413320956741,TRUE
"1970-08-10","mon",-0.016366,-0.347913,-9.35783937334864,TRUE
"1970-08-11","tues",-0.001921,-0.380639,-9.45845999480145,TRUE
"1970-08-12","wed",-0.002684,-0.365595,-9.55361352247473,TRUE
"1970-08-13","thur",-0.00464,-0.215573,-9.62580566568024,TRUE
"1970-08-14","fri",0.004922,-0.301812,-9.69119692168656,TRUE
"1970-08-17","mon",-0.002507,-0.420466,-9.78532343394551,TRUE
"1970-08-18","tues",0.010661,-0.106047,-9.68820199454073,TRUE
"1970-08-19","wed",0.010176,-0.068967,-9.62336014483846,TRUE
"1970-08-20","thur",0.007719,-0.03905,-9.63336103094888,TRUE
"1970-08-21","fri",0.021438,0.235852,-9.16236482523173,TRUE
"1970-08-24","mon",0.018831,0.570667,-8.94886419404852,TRUE
"1970-08-25","tues",-0.000803,0.486067,-9.05367257702859,TRUE
"1970-08-26","wed",0.001974,0.386784,-9.15533622134028,TRUE
"1970-08-27","thur",-0.000895,0.13417,-9.25985577406707,TRUE
"1970-08-28","fri",0.007892,0.235285,-9.29502130292948,TRUE
"1970-08-31","mon",-0.001607,-0.017204,-9.39726205313689,TRUE
"1970-09-01","tues",-0.008445,-0.050552,-9.41137672317113,TRUE
"1970-09-02","wed",-0.001994,-0.121636,-9.51135195561871,TRUE
"1970-09-03","thur",0.011341,0.248138,-9.44015160294338,TRUE
"1970-09-04","fri",0.007654,0.328742,-9.46677975328009,TRUE
"1970-09-08","tues",0.002577,0.431493,-9.56264786711914,TRUE
"1970-09-09","wed",-0.008717,0.373058,-9.55460732864982,TRUE
"1970-09-10","thur",-0.007439,0.058748,-9.57677968977344,TRUE
"1970-09-11","fri",0.001432,0.077868,-9.67885982315927,TRUE
"1970-09-14","mon",-0.006215,0.057517,-9.71790598203265,TRUE
"1970-09-15","tues",-0.008715,-0.132715,-9.69205535216115,TRUE
"1970-09-16","wed",0.004997,0.072924,-9.75347863798948,TRUE
"1970-09-17","thur",0.004445,0.321158,-9.82175329173024,TRUE
"1970-09-18","fri",0.001082,0.345146,-9.92472058637614,TRUE
"1970-09-21","mon",-0.0087,0.105723,-9.87154266721748,TRUE
"1970-09-22","tues",-0.005936,0.067629,-9.90380640336365,TRUE
"1970-09-23","wed",0.009202,0.398681,-9.83669993750743,TRUE
"1970-09-24","thur",0.006514,0.620392,-9.8575360803096,TRUE
"1970-09-25","fri",0.003235,0.573779,-9.94093420826028,TRUE
"1970-09-28","mon",-0.003682,0.217347,-10.0154905249889,TRUE
"1970-09-29","tues",0.002513,0.425228,-10.105270866729,TRUE
"1970-09-30","wed",-0.000263,0.231359,-10.2104435120918,TRUE
"1970-10-01","thur",0,-0.195135,-10.3158041787809,TRUE
"1970-10-02","fri",0.007178,0.264676,-10.2616524630669,TRUE
"1970-10-05","mon",0.013663,0.508071,-9.90106508907149,TRUE
"1970-10-06","tues",0.007376,0.52765,-9.89255829504743,TRUE
"1970-10-07","wed",0.001571,0.261972,-9.99251025998634,TRUE
"1970-10-08","thur",-0.008509,0.184255,-9.93585930942753,TRUE
"1970-10-09","fri",-0.010804,0.147236,-9.80383463426736,TRUE
"1970-10-12","mon",-0.005806,-0.33497,-9.84359223188927,TRUE
"1970-10-13","tues",-0.005484,-0.229434,-9.8878973143181,TRUE
"1970-10-14","wed",0.003507,-0.183584,-9.9667091811574,TRUE
"1970-10-15","thur",0.006716,-0.052512,-9.97061031662163,TRUE
"1970-10-16","fri",-0.005904,-0.04246,-9.99639021274288,TRUE
"1970-10-19","mon",-0.009014,-0.167613,-9.92097741234202,TRUE
"1970-10-20","tues",0.003075,-0.091684,-10.0051768154966,TRUE
"1970-10-21","wed",0.00108,-0.024487,-10.1076717241444,TRUE
"1970-10-22","thur",-0.002346,-0.250625,-10.1981434859259,TRUE
"1970-10-23","fri",0.00199,-0.112853,-10.2917522396815,TRUE
"1970-10-26","mon",-0.003892,-0.218117,-10.3486665193739,TRUE
"1970-10-27","tues",-0.002621,-0.164623,-10.430480160565,TRUE
"1970-10-28","wed",0.001999,-0.070344,-10.5209044490308,TRUE
"1970-10-29","thur",-0.00318,-0.094038,-10.5854483348059,TRUE
"1970-10-30","fri",0.002717,-0.089138,-10.6588859521047,TRUE
"1970-11-02","mon",0.003171,-0.198237,-10.7177764528223,TRUE
"1970-11-03","tues",0.013184,0.016025,-10.1961015000484,TRUE
"1970-11-04","wed",0.003561,0.046713,-10.2643985989584,TRUE
"1970-11-05","thur",0.000973,-0.072865,-10.3667482068217,TRUE
"1970-11-06","fri",0.000531,-0.152729,-10.4711124781599,TRUE
"1970-11-09","mon",0.007344,-0.066034,-10.3846838263873,TRUE
"1970-11-10","tues",-0.00036,0.032831,-10.4895781765291,TRUE
"1970-11-11","wed",0.002723,0.14563,-10.5657513715774,TRUE
"1970-11-12","thur",-0.014863,0.067512,-10.0022816742242,TRUE
"1970-11-13","fri",-0.010748,0.016753,-9.85816969556813,TRUE
"1970-11-16","mon",0.000447,-0.244765,-9.96310529392683,TRUE
"1970-11-17","tues",0.000447,-0.213671,-10.0679941031034,TRUE
"1970-11-18","wed",-0.008226,-0.172972,-10.0101638223078,TRUE
"1970-11-19","thur",0.002093,-0.232407,-10.1047556263932,TRUE
"1970-11-20","fri",0.007579,-0.071551,-10.0650641026834,TRUE
"1970-11-23","mon",0.007782,0.077477,-10.023562237015,TRUE
"1970-11-24","tues",0.006765,0.062187,-10.020354457968,TRUE
"1970-11-25","wed",0.002559,0.131175,-10.10949034953,TRUE
"1970-11-27","fri",0.008534,-0.154445,-10.0334588896849,TRUE
"1970-11-30","mon",0.016174,0.399636,-9.6308074490027,TRUE
"1970-12-01","tues",0.000252,0.553199,-9.73606053742017,TRUE
"1970-12-02","wed",0.010458,0.428009,-9.65447479328653,TRUE
"1970-12-03","thur",0.007311,0.548048,-9.67126676427562,TRUE
"1970-12-04","fri",0.00927,0.293799,-9.63565534149604,TRUE
"1970-12-07","mon",0.003181,0.262249,-9.72395972791361,TRUE
"1970-12-08","tues",-0.004358,0.183979,-9.7946580806703,TRUE
"1970-12-09","wed",0.000172,0.123458,-9.89995978244079,TRUE
"1970-12-10","thur",0.007114,0.194729,-9.89910875348512,TRUE
"1970-12-11","fri",0.005902,0.269437,-9.93023160789707,TRUE
"1970-12-14","mon",-0.003323,0.134138,-10.0107004494599,TRUE
"1970-12-15","tues",-0.004334,0.102118,-10.0706416785669,TRUE
"1970-12-16","wed",-0.000671,0.15573,-10.1748192242845,TRUE
"1970-12-17","thur",0.003753,0.110223,-10.2399372694109,TRUE
"1970-12-18","fri",0.000754,0.158548,-10.3435313725757,TRUE
"1970-12-21","mon",-0.001496,0.032912,-10.4411983658335,TRUE
"1970-12-22","tues",0.001496,0.164421,-10.5380794508867,TRUE
"1970-12-23","wed",0.000413,0.21754,-10.6427247459573,TRUE
"1970-12-24","thur",0.006382,-0.023555,-10.5744944480951,TRUE
"1970-12-28","mon",0.003049,-0.015127,-10.6402247216463,TRUE
"1970-12-29","tues",0.013259,0.344208,-10.1488984410501,TRUE
"1970-12-30","wed",-0.000808,0.411705,-10.2524066509522,TRUE
"1970-12-31","thur",-0.002857,0.049731,-10.332384555773,TRUE
"1971-01-04","mon",-0.010003,-0.279698,-10.1439934610291,TRUE
"1971-01-05","tues",0.006241,-0.053394,-10.1449055693807,TRUE
"1971-01-06","wed",0.002629,0.23762,-10.230904155456,TRUE
"1971-01-07","thur",-0.000167,0.201363,-10.3361784414979,TRUE
"1971-01-08","fri",-0.000979,0.041373,-10.4382599587596,TRUE
"1971-01-11","mon",0.000239,0.080656,-10.5434041564522,TRUE
"1971-01-12","tues",0.008303,0.266038,-10.3937415637052,TRUE
"1971-01-13","wed",-0.003655,0.327446,-10.4517661994071,TRUE
"1971-01-14","thur",0.002612,0.244333,-10.5312283386695,TRUE
"1971-01-15","fri",0.00283,0.268214,-10.6037898701458,TRUE
"1971-01-18","mon",0.002504,0.113381,-10.6814774088736,TRUE
"1971-01-19","tues",0.001944,0.139316,-10.7687145163619,TRUE
"1971-01-20","wed",0.000565,0.2837,-10.8723919237539,TRUE
"1971-01-21","thur",0.00562,0.319109,-10.8080641634152,TRUE
"1971-01-22","fri",0.007657,0.440153,-10.6343241392985,TRUE
"1971-01-25","mon",0.004992,0.304761,-10.6308411588273,TRUE
"1971-01-26","tues",0.001351,0.411948,-10.7278456201773,TRUE
"1971-01-27","wed",-0.0069,0.372229,-10.617090125397,TRUE
"1971-01-28","thur",0.004994,0.278652,-10.615257464743,TRUE
"1971-01-29","fri",0.003876,0.382716,-10.6547983107675,TRUE
"1971-02-01","mon",0.010663,0.359917,-10.3312682106877,TRUE
"1971-02-02","tues",-0.003675,0.41773,-10.3916232180926,TRUE
"1971-02-03","wed",0.001873,0.395292,-10.4843565994252,TRUE
"1971-02-04","thur",-0.001645,0.350745,-10.5790282410307,TRUE
"1971-02-05","fri",0.002033,0.325241,-10.6665058472681,TRUE
"1971-02-08","mon",0.006312,0.539037,-10.5980313078528,TRUE
"1971-02-09","tues",-0.002645,0.629606,-10.6727329305889,TRUE
"1971-02-10","wed",0.001477,0.233137,-10.7676921294198,TRUE
"1971-02-11","thur",0.004812,0.240309,-10.7578411125999,TRUE
"1971-02-12","fri",0.003934,0.194362,-10.7854763795533,TRUE
"1971-02-16","tues",0.001383,0.336545,-10.8806233680266,TRUE
"1971-02-17","wed",-0.002464,0.207026,-10.9507785972073,TRUE
"1971-02-18","thur",-0.00317,0.09257,-10.9944448158177,TRUE
"1971-02-19","fri",-0.007371,0.160588,-10.7927089861809,TRUE
"1971-02-22","mon",-0.010964,0.042091,-10.3972912088452,TRUE
"1971-02-23","tues",0.001173,-0.007089,-10.4976531194425,TRUE
"1971-02-24","wed",0.006439,0.043732,-10.4486596545291,TRUE
"1971-02-25","thur",0.007237,0.060154,-10.3710602189677,TRUE
"1971-02-26","fri",-0.003578,0.124764,-10.4320159498352,TRUE
"1971-03-01","mon",0.004201,-0.159271,-10.4729551606771,TRUE
"1971-03-02","tues",0.000544,-0.025719,-10.5771552952749,TRUE
"1971-03-03","wed",-0.000702,-0.038503,-10.6803677081048,TRUE
"1971-03-04","thur",0.010114,0.126583,-10.3840255135304,TRUE
"1971-03-05","fri",0.007422,0.374477,-10.3088000722865,TRUE
"1971-03-08","mon",0.00069,0.220018,-10.4125743555941,TRUE
"1971-03-09","tues",0.000534,0.271121,-10.5168809286895,TRUE
"1971-03-10","wed",-0.003588,0.093588,-10.5707650574188,TRUE
"1971-03-11","thur",0.003966,0.229433,-10.610227903038,TRUE
"1971-03-12","fri",-0.001224,-0.074183,-10.7088641188543,TRUE
"1971-03-15","mon",0.010916,0.174457,-10.3489222061025,TRUE
"1971-03-16","tues",0.007066,0.330761,-10.2945380520983,TRUE
"1971-03-17","wed",-0.000678,0.059925,-10.3983889754204,TRUE
"1971-03-18","thur",0.00307,0.10335,-10.4699791749361,TRUE
"1971-03-19","fri",-0.004274,-0.06757,-10.5062592543807,TRUE
"1971-03-22","mon",-0.002545,-0.12873,-10.5856698675524,TRUE
"1971-03-23","tues",-0.00188,0.009816,-10.6756182019612,TRUE
"1971-03-24","wed",-0.01053,-0.036749,-10.3535822071996,TRUE
"1971-03-25","thur",0.0016,-0.033562,-10.4500612593542,TRUE
"1971-03-26","fri",0.00296,-0.056891,-10.5223517191202,TRUE
"1971-03-29","mon",0,-0.188876,-10.6277122760407,TRUE
"1971-03-30","tues",-1e-04,-0.068141,-10.7330273580016,TRUE
"1971-03-31","wed",0.001084,0.060013,-10.8324178279567,TRUE
"1971-04-01","thur",-0.000542,-0.21418,-10.9361272862848,TRUE
"1971-04-02","fri",-0.00093,-0.141147,-11.0361069846614,TRUE
"1971-04-05","mon",0.002245,-0.043826,-11.1072823727022,TRUE
"1971-04-06","tues",0.008428,0.172643,-10.7899661162104,TRUE
"1971-04-07","wed",0.006291,0.275035,-10.7018952537536,TRUE
"1971-04-08","thur",0.002066,0.035914,-10.7863894474837,TRUE
"1971-04-12","mon",0.006768,0.128468,-10.6717355056053,TRUE
"1971-04-13","tues",0.00069,0.29893,-10.7748144790427,TRUE
"1971-04-14","wed",0.005667,0.116677,-10.7226728987708,TRUE
"1971-04-15","thur",0.006008,0.257117,-10.6608247283092,TRUE
"1971-04-16","fri",0.002172,0.043556,-10.7440726606105,TRUE
"1971-04-19","mon",0.009147,0.010307,-10.4910779566986,TRUE
"1971-04-20","tues",-0.00468,0.015862,-10.5124811022426,TRUE
